hotel_id,hotel_name,region,address,district
31192454,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32863397,"Căn hộ 12 m² 1 phòng ngủ, 1 phòng tắm riêng ở Nhơn Lý (Nhà Nghĩ Trường Phi)",Bình Định,Nhơn Lý,Quy Nhơn (Bình Định)
31234121,"Căn hộ 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Pineapple)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
50004282,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (QUI NHON LUXURY OCEAN HIGH VIEW #27 FLOORS STUDIO)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
30978571,FLC Sea Tower Quy Nhơn - Homestay (FLC Sea Tower Quy Nhơn - Homostay),Bình Định,Room 5-29,FLC Sea Tower
45586129,"Căn hộ 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (moonlingth hotel)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
38589079,FLC Sea Tower Quy Nhơn - Beach View Condotel (FLC Sea Tower Quy Nhon - Beach View Condotel),Bình Định,Nguyễn Trung Tín,FLC Sea Tower
32831311,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ khách sạn View Biển- Thành phố Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
21873230,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Thành phố biển (Căn hộ TMS Luxury Homestay 2 giường đôi view biển),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
50142265,"Căn hộ 110 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn 3PN)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
36159944,Căn hộ TMS View Biển Luxury Quy Nhơn (TMS Apartments View Bien Luxury Quy Nhon),Bình Định,28 Nguyễn Huệ,Quy Nhon
55133009,Villa Quy Nhơn Gần Biển Gần Trung Tâm - Biệt Thự Quy Nhơn Gần Biển (Villa Quy Nhon Gan Bien Gan Trung Tam - Biet Thu Quy Nhon Gan Bien),Bình Định,Lê Thánh Tôn,Xuân Diệu
51131340,"Biệt thự 300 m² 8 phòng ngủ, 8 phòng tắm riêng ở Nhơn Lý (Villa Eo Gió)",Bình Định,Nhơn Lý,Quy Nhơn (Bình Định)
70213556,Nhà Của Táo HomeStay Quy Nhơn (Nha Cua Tao HomeStay Quy Nhon),Bình Định,18/9 Trần Văn Ơn,Thành phố biển
78342145,Khách sạn Quy Nhơn Center,Bình Định,51 hoang dieu,Trung tâm thành phố Quy Nhơn
34014948,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower Quy Nhơn - TT Apartment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31072664,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Bighome Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
62141028,TMS Quy Nhơn The Maris House (TMS QUY NHƠN THE MARIS HOUSE),Bình Định,28 Nguyễn Huệ,Thành phố biển
33382554,Căn Hộ TMS 28 Nguyễn Huệ - Xuan Phuong House (Can Ho TMS 28 Nguyen Hue - Xuan Phuong House),Bình Định,28 Nguyễn Huệ,Thành phố biển
42303337,Gia Hoang Hotel,Bình Định,10 Tú Xương,Thành phố biển
33956176,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Pullman Căn Hộ Quy Nhơn - TMS Aparment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
22985737,SUNSHINE HOTEL,Bình Định,11 Trần Văn Ơn,Thành phố biển
76855459,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Quy Nhơn (Nhà của hân)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
55140444,"Căn hộ 400 m² 1 phòng ngủ, 13 phòng tắm riêng ở Thành phố biển (KS HOANG PHAT)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
38647576,"Căn hộ 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (The J'Adore Hotel Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
25016064,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Joyful Seaview Apartment- TMS Quy Nhon)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
39068159,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trạm xe buýt (T^R STUDIO APARMENT)",Bình Định,Trạm xe buýt,Quy Nhơn (Bình Định)
51985843,"Căn hộ 120 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower 3 Phòng Ngủ View Biển)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
80156756,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Chic Studio SeaView | TMS Quy Nhon Hupasearest)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
78308336,Lux Căn Hộ View Biển - TMS PullMan SeaView (Lux Can Ho View Bien - TMS PullMan SeaView),Bình Định,28 Nguyễn Huệ,Thành phố biển
38754526,"Nhà riêng 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Flc Sea Tower Quy Nhơn- VIP HOUSE)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
78341369,Mira Boutique Hotel Quy Nhon,Bình Định,20 Han Mac Tu,Thành phố biển
78345487,FLC Sea Tower - Quynhon Homes,Bình Định,02 nguyen trung tin,
38580621,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Phú Tài Residence - Van Tam Services Viet Nam 3)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
38635888,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn hộ TMS và FLC quy nhơn )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
34144475,"Căn hộ 65 m² 2 phòng ngủ, 1 phòng tắm riêng ở Quy Nhơn (Summer's House 2 Quy Nhơn)",Bình Định,Quy Nhơn,Quy Nhơn (Bình Định)
31040306,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Armin Homes 2 Bedrooms Ocean View Altara Quy Nhon)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32321094,"Nhà riêng 30 m² 2 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (La Luna Quy Nhon)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
7406850,Khách Sạn Biển Xanh Quy Nhơn (Bien Xanh Hotel Quy Nhon),Bình Định,25 Vo Thi Yen street,Thành phố biển
48543527,Khách sạn Rustic (Rustic Hotel),Bình Định,21 Trần Cao Vân,Trần Phú
30920987,"Căn hộ 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Armin Homes Corner Suites 2 Bedroom with Bathtub)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
34259056,"Căn hộ 120 m² 3 phòng ngủ, 3 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ cao cấp 3 phòng ngủ sát biển FLC Sea Tower)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
52668241,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Halo Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
21994531,TMS Apartment studio,Bình Định,28 Đường Nguyễn Huệ 7,Thành phố biển
30794718,Căn hộ studio 55 m² có 1 phòng tắm riêng ở Thành phố biển (TMS tầng 20),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
36998997,"Căn hộ 54 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (CĂN HỘ ALTARA CAO CẤP)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
34465401,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ FLC Sea Tower - Newday Travel Condotel )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
37371200,"Căn hộ 83 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quy Nhơn (Quy Nhon Color)",Bình Định,Quy Nhơn,Quy Nhơn (Bình Định)
34145072,"Căn hộ 48 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (T-studio Căn hộ du lịch 2PN ở trung tâm Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31496393,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Khách sạn ,căn hộ nghỉ dưỡng giá rẻ)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31473368,Lavie2,Bình Định,28 Nguyễn Huệ,Căn hộ TMS LUXURY HOTEL & RESIDENCES Quy Nhơn
36922615,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower - KALA House)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
52053427,ALTARA Quy Nhơn - Căn hộ cao cấp RUBY (ALTARA Quy Nhơn - RUBY Luxury Apartment),Bình Định,No. 76,Tran Hung Dao
35750938,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Altara Department, Hải Cảng, Quy Nhơn, Bình Định)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
34653352,FLC Sea Tower Codotel Quy Nhon,Bình Định,66 Võ Thị Yến,Thành phố biển
72816450,TMS Quy Nhơn - Hupasearest Apartment SeaView (TMS Quy Nhon - Hupasearest Apartment SeaView),Bình Định,28 Nguyễn Huệ,Thành phố biển
33499136,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (The Park Home -FLC Sea Tower căn hộ 47m2 view biển)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32843050,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (LUXURY 1-Bedroom rental apartment OCEAN VIEW)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
64276373,FLC Sea Tower Quy Nhơn-Codotel 5 Sao View Trực Diện Biển-Hồ Bơi 4 Mùa (FLC Sea Tower Quy Nhon-Codotel 5 Sao View Truc Dien Bien-Ho Boi 4 Mua),Bình Định,2 Nguyễn Trung Tín,Thành phố biển
32515722,FLC Sea Tower Quy Nhơn - Kadupul Home (FLC Sea Tower Quy Nhon - Kadupul Home),Bình Định,01 Nguyễn Trung Tín,Thành phố biển
37427937,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn 25.31)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
33159519,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn căn hộ cao cấp View Biển)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
64665774,FLC Sea Tower-Khách Sạn Mặt Biển Trung Tâm TP Quy Nhơn-Hải Apartment (FLC Sea Tower-Khach San Mat Bien Trung Tam TP Quy Nhon-Hai Apartment),Bình Định,Nguyễn Trung Tín,Thành phố biển
31211826,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Unnamed property)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32348710,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Unnamed property)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
35541229,"Căn hộ 600 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS pullman hioo luxury)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
37796754,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ FLC SEA TOWER Quy Nhơn - Mon Aparment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
38589024,"Nhà riêng 280 m² 6 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Sohi Homestay)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
38746690,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower Quy Nhơn - VIP HOUSE)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32784739,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ cao cấp 2 phòng ngủ view cảng biển )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
80156759,"Nhà riêng m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Family Seaview Apartment |TMS Quy Nhơn Hupasearest)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
34486175,"Căn hộ 110 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC SEA TOWER 3BR - Q HOUSE APARTMENT)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
72814238,Altara Residences Apartment - Góc View Biển Tầng 15 (Altara Residences Apartment - Goc View Bien Tang 15),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
39892686,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ nghĩ dưỡng cao cấp Altara Residences)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
37014340,"Nhà riêng 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (KIM Căn hộ khách sạn 2pn view biển trung tâm tp)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
24179314,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Thành phố biển (Căn hộ sang trọng cho gia đình),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31638400,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS QUY NHON 2111)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32355086,"Căn hộ 64 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quy Nhơn (COZI APARTEL )",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
31494498,"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Khách sạn nhìn ra biển, quảng trường, phố ẩm thực)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
47771797,Căn hộ studio 47 m² có 1 phòng tắm riêng ở Thành phố biển (Queen Apartment),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
62895944,Salah Hotel Quy Nhon,Bình Định,09 Le Lai,Ngo May Ward
23070632,Căn hộ FLC Sea Tower Quy Nhơn - Hừng Đông Tourist (FLC Sea Tower Apartment Quy Nhon - Hung Dong Tourist),Bình Định,FLC Sea Tower,Nguyen Trung Tin
51651054,TMS Quy Nhơn-Chuee Homestay (TMS Quy Nhon-Chuee Homestay),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
51909015,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhơn Luxury Homestay - Căn Hộ Du Lịch)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
65867796,Khách sạn Cosmo Stars Bạc Liêu (COSMO STARS HOTEL BAC LIEU),Bạc Liêu,31A Tran Phu,Phuong Bạc Lieu
64608699,Khách sạn Công Tử Bạc Liêu (Hotel Công Tử Bạc Liêu),Bạc Liêu,Số 139A,Hai B Trưng
67598114,SUNRISE Hotel Bac Lieu,Bạc Liêu,House no 37 - 39,Tran Huynh Street
68145704,Phụng Hoàng Vũ (Phung Hoang Vu),Bạc Liêu,89 Phan Văn Xoàn,Phường 2
18764064,Hotel Sen Việt Bạc Liêu (Hotel Sen Viet Bac Lieu),Bạc Liêu,86 Ninh Bình,Bạc Liêu
64005153,Khách sạn Lucky (Lucky Hotel),Bạc Liêu,No. 8,Phan Dinh Phung
50110519,Khách sạn Thiên Ân Boutique (THIÊN ÂN BOUTIQUE HOTEL),Bạc Liêu,VincomHG-01,HG-03
35052598,Khách sạn Happy (Happy Hotel),Bạc Liêu,57-59 Ngô Quang Nhã,Happy Hotel
1809347,Khách sạn New Palace (New Palace Bac Lieu Hotel),Bạc Liêu,36 Trần Quang Diệu,Khu Địa Ốc
10729253,Khách sạn Vân Nhi (Khach san Van Nhi),Bạc Liêu,56 Đường Lê Hồng Phong,phường 2
517296,Sai Gon Bac Lieu Hotel,Bạc Liêu,2-4-6 Hoàng Văn Thụ,Phường 3
63810199,Nhà nghỉ Bình Dân Số 3 (NHA NGHI BINH DAN SO 3),Bạc Liêu,No. 3,Bridge
924063,Khách sạn Trần Vinh (Tran Vinh Hotel),Bạc Liêu,85-87 đường Hai Bà Trưng,Bạc Liêu
17556303,Tru by Hilton Trung tâm thành phố Bắc Giang (Tru by Hilton Bac Giang City Centre),Bắc Giang,08 Nguyen Van Cu Street,Bắc Giang
48023085,Khách sạn Linn Bắc Giang (Linn Hotel Bac Giang),Bắc Giang,218 Nguyễn Thị Lưu,Bắc Giang
4124059,Khách sạn Ravatel Luxury Bắc Giang (Ravatel Luxury Hotel Bac Giang),Bắc Giang,Số 1,Đường Hùng Vương 1
61642718,Khách sạn Marina Bắc Giang (Marina Hotel Bac Giang),Bắc Giang,No. 162,Nguyen Thi Luu
734886,Khách sạn Mường Thanh Grand Bắc Giang (Muong Thanh Grand Bac Giang Hotel),Bắc Giang,Quảng trường 3/2,đường Hoàng Văn Thụ
3001017,Nhà Ravatel Bắc Giang (Ravatel Home Bac Giang),Bắc Giang,Số 3,Đường Hùng Vương 1
68696969,Vinhomes Sky Park Bắc Giang by QMP (Vinhomes Sky Park Bac Giang by QMP),Bắc Giang,Vinhomes Sky Park,43 Ngô Gia Tự
22039369,Khách sạn Korea Bắc Giang (Korea Hotel Bac Giang),Bắc Giang,10 Minh Khai 2,Hoang Van Thu
28196964,Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang),Bắc Giang,55 Nguyễn Văn Cừ,phường Bắc Giang
49381642,Khách sạn Sky (Sky Hotel),Bắc Giang,No. 41-42,Van Cao Street
56208600,Khách Sạn Thắng Lợi Bắc Giang (Khach San Thang Loi Bac Giang),Bắc Giang,299 Cả Trọng,Bắc Giang
66760264,"Nhà riêng 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bắc Giang (VIN SkyPark BAC GIANG/1Bed/Self checkin/shadow)",Bắc Giang,Bắc Giang,Bắc Giang
52338669,"Căn hộ 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bắc Giang (City park view-2BR: Tub&Netflix)",Bắc Giang,59 Nguyen Van Cu,Ngo Quyen Ward
76969955,Sky Night Hotel 2,Bắc Giang,Đường Cao Tốc Bắc – Nam Phía Đông,Bắc Giang
62265740,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bắc Giang (Vinhomes Sky Park Bắc Giang A)",Bắc Giang,Bắc Giang,Bắc Giang
59602456,Khách sạn Trang Anh Bắc Giang (Trang Anh Hotel Bắc Giang),Bắc Giang,Song Khê 1,Bắc Giang
55641220,Khách sạn Sơn Nữ,Bắc Kạn,Đ. Kon Tum,Đức Xuân
18089960,Nhà nghỉ Phúc Anh - Cơ sở 1 (Nha nghi Phuc Anh - Co so 1),Bắc Kạn,Đường Kon Tum Số 190,Bắc Kạn
50214818,An vũ hotel (An vu hotel),Bắc Kạn,472 Đường Kon Tum,Bắc Kạn
75483969,Thảo Hân Hotel (Thao Han Hotel),Bắc Kạn,1 Trần Hưng Đạo,Bắc Kạn
61045116,Nặm Pé Homestay,Bắc Kạn,Thôn Pác Ngòi,xã Nam Mẫu
58339329,Duy Tuyên Ba Bể homestay Free BBQ (Duy Tuyen Ba Be Homestay Free BBQ),Bắc Kạn,Ban Pac Ngoi,Nam Mau Commune
46771261,Ba Bể Homestay - Nhà Nghỉ Trần Thực (Ba Be Homestay - Nha Nghi Tran Thuc),Bắc Kạn,Thôn Pác Ngòi,Nam Mẫu
46633886,"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)",Bắc Kạn,Đường tỉnh 254,Ba Bể
47572929,Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac),Bắc Kạn,nam mẫu ba bể thôn pác ngòi,Ba Bể
33221684,Pac Ngoi Village Homestay,Bắc Kạn,Thôn pác ngòi,xã nam mẫu
16895447,Hoàng Quân Homestay (Hoang Quan Homestay),Bắc Kạn,thôn pác ngòi,xã nam mẫu
2568991,Ba Be lake-Huyen Hao Homestay,Bắc Kạn,Pac Ngoi,Nam Mau
28139087,Nhà dân Ba Bể Green (Ba Be Green Homestay),Bắc Kạn,Pác Ngòi Nam Mẫu Ba Bể Bắc Kạn Pác Ngòi Nam Mẫu Ba Bể Bắc Kạn,Ba Bể
833978,Ba Be Lake View Homestay,Bắc Kạn,Pac Ngoi Village,Ba Be district
15371877,Hoang Hop Homestay - Hostel,Bắc Kạn,9JQQ+67X,Ba Bể
2418983,Hoàng Nguyên Homestay (Hoang Nguyen Homestay Ba Be),Bắc Kạn,254 Pác Ngòi,Nam Mẫu
13876131,Tran Xuan Homestay Ba Be Village,Bắc Kạn,Thôn pác ngòi xã nam mẫu huyện ba bể tỉnh bắc Kạn Thôn pác ngòi,xã Nam mẫu
6772559,Trần Thực homestay-Ba bể (Tran Thuc homestay-Ba be),Bắc Kạn,Thôn pác ngòi - xã nam mẫu - huyện ba bể - tỉnh bắc cạn pác ngòi - ba bể,Ba Bể
27915093,Nhà nghỉ Trần Xuân (Tran Xuan Homestay),Bắc Kạn,Pac Ngoi Village,Nam Mau Ward
18096613,PHÚC ANH Hotel 1 (PHUC ANH Hotel 1),Bắc Kạn,190 Đường Kon Tum,Bắc Kạn
55597116,Nhà nghỉ An Vũ Hotel cơ sở 2 (Nha nghi An Vu Hotel co so 2),Bắc Kạn,381 tá» Giao LÃ¢m,Huyá»n Tá»¥ng
45032826,Tran Xuan Homestay - Hostel,Bắc Kạn,Pac Ngoi Hamlet,Nam Mau Village
78746245,Nhà nghỉ Quang Hưng (Nha nghi Quang Hung),Bắc Kạn,ĐT254,Ba Bể
35745148,"Nhà riêng 250 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ba Bể (Nhà Nghỉ Thư Nhạc)",Bắc Kạn,Ba Bể,Ba Be
59281451,Trần Đức hotel (Tran Đuc hotel),Bắc Kạn,Đường 254,Ba Bể
61731042,Nhà Nghỉ Minh Đức Homestay (Nha Nghi Minh Đuc Homestay),Bắc Kạn,xã Nam Mẫu,Ba Bể
